# BLASTN 2.13.0+
# Query: R01C02
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R05C01	chr1	100.000	48	0	0	1	48	10677610	10677563	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R06A04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R06A04	chr1	100.000	48	0	0	1	48	305263726	305263679	4.79e-17	89.8
R06A04	chr4	93.182	44	3	0	1	44	197913375	197913418	8.07e-10	65.8
# BLASTN 2.13.0+
# Query: R06B03
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R06B03	chr3	100.000	48	0	0	1	48	170387684	170387731	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R06C04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R06C04	chr2	100.000	48	0	0	1	48	15878776	15878729	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R06D07
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R06D07	chr2	100.000	34	0	0	1	34	15878769	15878802	2.90e-09	63.9
# BLASTN 2.13.0+
# Query: R06G11
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R06G11	chr1	97.917	48	1	0	1	48	283083124	283083171	2.23e-15	84.2
R06G11	chr1	95.833	48	2	0	1	48	290830678	290830725	1.04e-13	78.7
# BLASTN 2.13.0+
# Query: R06H01
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R06H01	chr1	100.000	48	0	0	1	48	305281981	305281934	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R06H11
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R06H11	chr3	100.000	48	0	0	1	48	10264028	10264075	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R07F07
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R07F07	chr3	100.000	48	0	0	1	48	181326651	181326604	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R08A07
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R08A07	chr4	100.000	48	0	0	1	48	5769444	5769491	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R08E06
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R08E06	chr3	100.000	48	0	0	1	48	226456237	226456190	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R100B06
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R100B06	chr5	100.000	124	0	0	1	124	196467735	196467858	1.14e-58	230
# BLASTN 2.13.0+
# Query: R100B09
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R100B09	chr3	100.000	84	0	0	1	84	10264032	10264115	1.46e-36	156
# BLASTN 2.13.0+
# Query: R100G07
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R100G07	chr8	100.000	121	0	0	1	121	58169005	58169125	5.14e-57	224
R100G07	chr3	95.868	121	5	0	1	121	88411120	88411000	1.12e-48	196
# BLASTN 2.13.0+
# Query: R100H01
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
R100H01	chr2	100.000	124	0	0	1	124	162892388	162892511	1.14e-58	230
R100H01	chr2	82.353	119	21	0	6	124	162913575	162913693	7.21e-21	104
R100H01	chr7	94.355	124	7	0	1	124	22514684	22514561	5.38e-47	191
# BLASTN 2.13.0+
# Query: R101B12
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R101B12	chr2	100.000	55	0	0	1	55	39110470	39110524	1.20e-20	102
# BLASTN 2.13.0+
# Query: R101C04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R101C04	chr6	100.000	61	0	0	1	61	144408642	144408702	6.18e-24	113
# BLASTN 2.13.0+
# Query: R102H01
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R102H01	chr6	100.000	124	0	0	1	124	141134044	141133921	1.14e-58	230
# BLASTN 2.13.0+
# Query: R103C07
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R103C07	chr7	100.000	64	0	0	1	64	136213912	136213975	1.41e-25	119
R103C07	chr2	92.188	64	5	0	1	64	194052043	194052106	3.07e-17	91.6
# BLASTN 2.13.0+
# Query: R103E04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R103E04	chr1	100.000	62	0	0	1	62	303882154	303882215	1.79e-24	115
# BLASTN 2.13.0+
# Query: R103F11
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R103F11	chr2	100.000	122	0	0	1	122	6048410	6048289	1.45e-57	226
# BLASTN 2.13.0+
# Query: R105B06
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R105B06	chr3	95.000	40	2	0	1	40	229314537	229314576	4.80e-09	63.9
# BLASTN 2.13.0+
# Query: R105D02
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R105D02	chr9	100.000	62	0	0	2	63	110482277	110482216	1.82e-24	115
# BLASTN 2.13.0+
# Query: R105H08
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R105H08	chr6	100.000	123	0	0	1	123	133531438	133531316	4.06e-58	228
# BLASTN 2.13.0+
# Query: R106B11
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R106B11	chr6	100.000	124	0	0	1	124	156406598	156406721	1.14e-58	230
# BLASTN 2.13.0+
# Query: R106E06
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R106E06	chr8	100.000	124	0	0	1	124	121564418	121564295	1.14e-58	230
# BLASTN 2.13.0+
# Query: R106E07
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R106E07	chr1	98.889	90	1	0	1	90	188098293	188098204	3.44e-38	161
# BLASTN 2.13.0+
# Query: R106F04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
R106F04	chr7	100.000	124	0	0	1	124	177641393	177641516	1.14e-58	230
R106F04	chr9	97.561	123	3	0	2	124	124757538	124757660	4.13e-53	211
R106F04	chr9	97.561	123	3	0	2	124	135517064	135517186	4.13e-53	211
R106F04	chr9	97.561	123	3	0	2	124	154183916	154184038	4.13e-53	211
R106F04	chr2	97.561	123	3	0	2	124	234537291	234537413	4.13e-53	211
# BLASTN 2.13.0+
# Query: R106G12
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R106G12	chr3	100.000	124	0	0	1	124	221419815	221419692	1.14e-58	230
# BLASTN 2.13.0+
# Query: R106H03
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R106H03	chr6	100.000	124	0	0	1	124	155666699	155666822	1.14e-58	230
# BLASTN 2.13.0+
# Query: R107C05
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R107C05	chr1	100.000	124	0	0	1	124	13800794	13800671	1.14e-58	230
# BLASTN 2.13.0+
# Query: R107C12
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R107C12	chr8	100.000	124	0	0	1	124	174554507	174554384	1.14e-58	230
# BLASTN 2.13.0+
# Query: R107D01
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R107D01	chr9	97.638	127	0	1	1	124	160075708	160075582	3.19e-54	215
R107D01	chr1	87.786	131	7	4	1	122	5445141	5445271	4.25e-33	145
# BLASTN 2.13.0+
# Query: R107F06
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R107F06	chr5	98.387	124	2	0	1	124	220377003	220377126	2.47e-55	219
# BLASTN 2.13.0+
# Query: R108E12
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
R108E12	chr6	100.000	124	0	0	1	124	172123624	172123747	1.14e-58	230
R108E12	chr5	92.941	85	6	0	6	90	189011702	189011786	5.54e-27	124
R108E12	chr5	89.362	94	10	0	7	100	191534474	191534381	2.58e-25	119
R108E12	chr5	92.105	76	6	0	1	76	92917521	92917596	5.58e-22	108
R108E12	chr8	91.765	85	7	0	6	90	7517473	7517389	2.58e-25	119
R108E12	chr2	89.362	94	10	0	7	100	14507672	14507579	2.58e-25	119
R108E12	chr2	89.362	94	8	1	7	100	199729817	199729726	9.27e-25	117
R108E12	chr4	88.298	94	11	0	7	100	211803137	211803044	1.20e-23	113
R108E12	chr9	85.106	94	14	0	7	100	81893089	81892996	1.21e-18	97.1
# BLASTN 2.13.0+
# Query: R108F10
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R108F10	chr3	97.581	124	3	0	1	124	214459699	214459822	1.15e-53	213
# BLASTN 2.13.0+
# Query: R108F12
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R108F12	chr3	100.000	74	0	0	1	74	183068434	183068507	5.06e-31	137
# BLASTN 2.13.0+
# Query: R108G04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R108G04	chr8	100.000	33	0	0	1	33	170853170	170853138	1.09e-08	62.1
# BLASTN 2.13.0+
# Query: R108G07
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
R108G07	chr8	100.000	124	0	0	1	124	168866126	168866003	1.14e-58	230
R108G07	chr7	97.143	105	3	0	1	105	33495187	33495083	4.19e-43	178
R108G07	chr1	95.833	72	3	0	34	105	109739491	109739562	9.27e-25	117
R108G07	chr3	81.132	106	6	4	1	104	164250508	164250415	2.03e-11	73.1
# BLASTN 2.13.0+
# Query: R108G11
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R108G11	chr1	100.000	68	0	0	1	68	246930494	246930427	8.89e-28	126
# BLASTN 2.13.0+
# Query: R10G04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R10G04	chr9	100.000	48	0	0	1	48	28779136	28779183	4.79e-17	89.8
# BLASTN 2.13.0+
# Query: R110H08
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R110H08	chr3	96.610	118	1	1	1	118	227309394	227309280	1.40e-47	193
# BLASTN 2.13.0+
# Query: R111D01
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R111D01	chr2	100.000	118	0	0	1	118	17766959	17766842	2.32e-55	219
# BLASTN 2.13.0+
# Query: R111D05
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R111D05	chr6	100.000	116	0	0	1	116	131790716	131790601	2.93e-54	215
R111D05	chr9	92.105	114	9	0	1	114	46706273	46706386	3.87e-38	161
# BLASTN 2.13.0+
# Query: R111E08
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R111E08	chr2	100.000	115	0	0	1	115	147736268	147736154	1.04e-53	213
R111E08	chr4	96.000	100	4	0	16	115	194788619	194788718	1.06e-38	163
# BLASTN 2.13.0+
# Query: R111G02
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R111G02	chr7	100.000	118	0	0	1	118	177122851	177122968	2.32e-55	219
# BLASTN 2.13.0+
# Query: R111G04
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R111G04	chr6	100.000	117	0	0	1	117	150326728	150326612	8.24e-55	217
R111G04	chr6	100.000	117	0	0	1	117	150375422	150375306	8.24e-55	217
# BLASTN 2.13.0+
# Query: R111H03
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R111H03	chr6	100.000	117	0	0	1	117	159941028	159940912	8.24e-55	217
R111H03	chr6	96.522	115	4	0	1	115	159977747	159977633	4.99e-47	191
# BLASTN 2.13.0+
# Query: R112A02
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R112A02	chr3	100.000	119	0	0	1	119	183068055	183067937	6.51e-56	220
# BLASTN 2.13.0+
# Query: R112C11
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R112C11	chr6	100.000	116	0	0	1	116	129982029	129981914	2.93e-54	215
R112C11	chr9	90.517	116	11	0	1	116	39709150	39709035	6.48e-36	154
# BLASTN 2.13.0+
# Query: R112E11
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R112E11	chr10	100.000	116	0	0	1	116	98770445	98770330	2.93e-54	215
# BLASTN 2.13.0+
# Query: R112F01
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
R112F01	chr10	100.000	116	0	0	1	116	134957297	134957412	2.93e-54	215
R112F01	chr3	94.958	119	3	1	1	116	25301213	25301095	8.26e-45	183
R112F01	chr3	93.103	116	2	1	1	116	156538311	156538420	2.99e-39	165
R112F01	chr2	93.966	116	1	1	1	116	183408743	183408634	6.43e-41	171
R112F01	chr1	93.966	116	1	1	1	116	53484322	53484431	6.43e-41	171
R112F01	chr1	96.667	90	2	1	27	116	275965390	275965478	3.01e-34	148
R112F01	chr8	93.103	116	2	1	1	116	6351280	6351389	2.99e-39	165
R112F01	chr8	93.103	116	2	1	1	116	48571906	48571797	2.99e-39	165
R112F01	chr4	94.444	90	4	1	27	116	78623971	78623883	6.53e-31	137
# BLASTN 2.13.0+
# Query: R113B09
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R113B09	chr5	100.000	115	0	0	1	115	166905084	166905198	1.04e-53	213
R113B09	chr4	96.429	56	2	0	8	63	101785358	101785303	1.42e-17	93.5
# BLASTN 2.13.0+
# Query: R113D05
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
R113D05	chr10	99.130	115	1	0	1	115	4664265	4664379	4.96e-52	207
R113D05	chr10	97.391	115	3	0	1	115	4970677	4970563	1.07e-48	196
R113D05	chr4	97.391	115	3	0	1	115	194240978	194241092	1.07e-48	196
R113D05	chr3	94.783	115	6	0	1	115	237155782	237155896	1.08e-43	180
R113D05	chr8	89.011	91	8	2	22	111	173425178	173425089	4.00e-23	111
R113D05	chr6	83.486	109	16	2	4	111	160847433	160847326	8.66e-20	100
# BLASTN 2.13.0+
# Query: R113E02
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R113E02	chr5	100.000	119	0	0	1	119	16448446	16448564	6.51e-56	220
R113E02	chr1	96.639	119	4	0	1	119	266266014	266266132	3.05e-49	198
# BLASTN 2.13.0+
# Query: R113E05
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R113E05	chr5	100.000	115	0	0	1	115	5059021	5058907	1.04e-53	213
# BLASTN 2.13.0+
# Query: R113F06
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R113F06	chr2	100.000	115	0	0	1	115	33486300	33486414	1.04e-53	213
# BLASTN 2.13.0+
# Query: R114B05
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
R114B05	chr10	100.000	115	0	0	1	115	132309609	132309495	1.04e-53	213
R114B05	chr2	96.522	115	4	0	1	115	31428224	31428338	4.88e-47	191
# BLASTN 2.13.0+
# Query: R114D02
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R114D02	chr3	99.167	120	0	1	1	119	9283109	9283228	3.03e-54	215
# BLASTN 2.13.0+
# Query: R114E02
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R114E02	chr6	100.000	118	0	0	1	118	155104862	155104979	2.32e-55	219
# BLASTN 2.13.0+
# Query: R114E05
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R114E05	chr5	99.138	116	1	0	1	116	62949892	62949777	1.36e-52	209
# BLASTN 2.13.0+
# Query: R114E09
# Database: resources/part0/reference_genomes/B73v5/B73v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
R114E09	chr6	100.000	116	0	0	1	116	159085972	159086087	2.93e-54	215
# BLASTN 2.13.0+
# Query: R114F02
# Database: resources/part0/reference_genomes/B73v5/B73v5
